id,title,composer,artist,key,time_signature,tempo,instrumentation,sections,dynamics,articulation,pedaling,matched_file_count,note_events,chord_events,view_count,duration_min,channel_follower_count,virality_coefficient,source,published_year,detected_language,country,source_paths,reference_count
maroon-5-memories-official-video::maroon-5,Maroon 5 - Memories (Official Video),,Maroon 5,,,,,,,,False,0,0,0,1210000000.0,3.225,6320000.0,191.45569620253164,most_viewed_2026,0,English,Unknown,,6
usher-yeah-official-video-ft-lil-jon-ludacris::usher,"Usher - Yeah! (Official Video) ft. Lil Jon, Ludacris",,Usher,,,,,,,,False,0,0,0,1210000000.0,3.225,6320000.0,191.45569620253164,most_viewed_2026,0,English,Unknown,,6
grupo-frontera-x-grupo-firme-el-amor-de-su-vida-video-oficial::grupo-frontera-x-grupo-firme,Grupo Frontera x Grupo Firme - EL AMOR DE SU VIDA (Video Oficial),,Grupo Frontera x Grupo Firme,,,,,,,,False,0,0,0,1210000000.0,3.225,6320000.0,191.45569620253164,most_viewed_2026,0,English,Unknown,,6
iggy-azalea-fancy-ft-charli-xcx::iggy-azalea,Iggy Azalea - Fancy ft. Charli XCX,,Iggy Azalea,,,,,,,,False,0,0,0,1210000000.0,3.225,6320000.0,191.45569620253164,most_viewed_2026,0,English,Unknown,,6
justin-bieber-beauty-and-a-beat-official-music-video-ft-nicki-minaj::justin-bieber,Justin Bieber - Beauty And A Beat (Official Music Video) ft. Nicki Minaj,,Justin Bieber,,,,,,,,False,0,0,0,1210000000.0,3.225,6320000.0,191.45569620253164,most_viewed_2026,0,English,Unknown,,6
rihanna-stay-ft-mikky-ekko::rihanna,Rihanna - Stay ft. Mikky Ekko,,Rihanna,,,,,,,,False,0,0,0,1210000000.0,3.225,6320000.0,191.45569620253164,most_viewed_2026,0,English,Unknown,,6
scorpions-wind-of-change-official-music-video::scorpions,Scorpions - Wind Of Change (Official Music Video),,Scorpions,,,,,,,,False,0,0,0,1200000000.0,3.225,6320000.0,189.873417721519,most_viewed_2026,0,English,Unknown,,6
j-balvin-bonita-feat-jowell-randy::unknown,J Balvin BONITA feat. Jowell & Randy,,Unknown,,,,,,,,False,0,0,0,1200000000.0,3.225,6320000.0,189.873417721519,most_viewed_2026,0,English,Unknown,,6
travesuras-nicky-jam-video-oficial::travesuras,Travesuras - Nicky Jam | Video Oficial,,Travesuras,,,,,,,,False,0,0,0,1200000000.0,3.225,6320000.0,189.873417721519,most_viewed_2026,0,English,Unknown,,6
daru-badnaam-kamal-kahlon-param-singh-official-video-pratik-studio-latest-punjabi-songs::unknown,Daru Badnaam | Kamal Kahlon & Param Singh | Official Video | Pratik Studio | Latest Punjabi Songs,,Unknown,,,,,,,,False,0,0,0,1200000000.0,3.225,6320000.0,189.873417721519,most_viewed_2026,0,English,Unknown,,6
yiyo-sarante-corazo-n-de-acero-video-oficial::yiyo-sarante,Yiyo Sarante - Corazòn de Acero (Video Oficial),,Yiyo Sarante,,,,,,,,False,0,0,0,1200000000.0,3.225,6320000.0,189.873417721519,most_viewed_2026,0,English,Unknown,,6
lil-pump-gucci-gang-official-music-video::lil-pump,Lil Pump - Gucci Gang [Official Music Video],,Lil Pump,,,,,,,,False,0,0,0,1200000000.0,3.225,6320000.0,189.873417721519,most_viewed_2026,0,English,Unknown,,6
maluma-haw-i-official-video::maluma,Maluma - Hawái (Official Video),,Maluma,,,,,,,,False,0,0,0,1200000000.0,3.225,6320000.0,189.873417721519,most_viewed_2026,0,English,Unknown,,6
stromae-papaoutai-official-video::stromae,Stromae - papaoutai (Official Video),,Stromae,,,,,,,,False,0,0,0,1200000000.0,3.225,6320000.0,189.873417721519,most_viewed_2026,0,English,Unknown,,6
miley-cyrus-flowers-official-video::miley-cyrus,Miley Cyrus - Flowers (Official Video),,Miley Cyrus,,,,,,,,False,0,0,0,1200000000.0,3.225,6320000.0,189.873417721519,most_viewed_2026,0,English,Unknown,,6
cardi-b-bodak-yellow-official-music-video::cardi-b,Cardi B - Bodak Yellow [OFFICIAL MUSIC VIDEO],,Cardi B,,,,,,,,False,0,0,0,1190000000.0,3.225,6320000.0,188.29113924050634,most_viewed_2026,0,English,Unknown,,6
ylvis-the-fox-what-does-the-fox-say-official-music-video-hd::ylvis,Ylvis - The Fox (What Does The Fox Say?) [Official music video HD],,Ylvis,,,,,,,,False,0,0,0,1190000000.0,3.225,6320000.0,188.29113924050634,most_viewed_2026,0,English,Unknown,,6
rihanna-we-found-love-ft-calvin-harris::rihanna,Rihanna - We Found Love ft. Calvin Harris,,Rihanna,,,,,,,,False,0,0,0,1180000000.0,3.225,6320000.0,186.70886075949366,most_viewed_2026,0,English,Unknown,,6
david-guetta-bebe-rexha-j-balvin-say-my-name-official-video::david-guetta-bebe-rexha-j-balvin,"David Guetta, Bebe Rexha & J Balvin - Say My Name (Official Video)",,"David Guetta, Bebe Rexha & J Balvin",,,,,,,,False,0,0,0,1180000000.0,3.225,6320000.0,186.70886075949366,most_viewed_2026,0,English,Unknown,,6
willy-william-ego-clip-officiel::willy-william,Willy William - Ego (Clip Officiel),,Willy William,,,,,,,,False,0,0,0,1180000000.0,3.225,6320000.0,186.70886075949366,most_viewed_2026,0,English,Unknown,,6
karol-g-mariah-angeliq-el-makinon-official-video::karol-g-mariah-angeliq,"KAROL G, Mariah Angeliq - EL MAKINON (Official Video)",,"KAROL G, Mariah Angeliq",,,,,,,,False,0,0,0,1180000000.0,3.225,6320000.0,186.70886075949366,most_viewed_2026,0,English,Unknown,,6
thalia-desde-esa-noche-premio-lo-nuestro-2016-ft-maluma::thalia,Thalia - Desde Esa Noche (Premio Lo Nuestro 2016) ft. Maluma,,Thalia,,,,,,,,False,0,0,0,1170000000.0,3.225,6320000.0,185.126582278481,most_viewed_2026,0,English,Unknown,,6
linkin-park-in-the-end-mellen-gi-tommee-profitt-remix::linkin-park,Linkin Park - In The End (Mellen Gi & Tommee Profitt Remix),,Linkin Park,,,,,,,,False,0,0,0,1170000000.0,3.225,6320000.0,185.126582278481,most_viewed_2026,0,English,Unknown,,6
juice-wrld-lucid-dreams-official-music-video::juice-wrld,Juice WRLD - Lucid Dreams (Official Music Video),,Juice WRLD,,,,,,,,False,0,0,0,1170000000.0,3.225,6320000.0,185.126582278481,most_viewed_2026,0,English,Unknown,,6
david-guetta-showtek-bad-ft-vassy-lyrics-video::david-guetta-showtek,David Guetta & Showtek - Bad ft.Vassy (Lyrics Video),,David Guetta & Showtek,,,,,,,,False,0,0,0,1170000000.0,3.225,6320000.0,185.126582278481,most_viewed_2026,0,English,Unknown,,6
will-i-am-scream-shout-ft-britney-spears::will-i-am,will.i.am - Scream & Shout ft. Britney Spears,,will.i.am,,,,,,,,False,0,0,0,1160000000.0,3.225,6320000.0,183.54430379746836,most_viewed_2026,0,English,Unknown,,6
post-malone-psycho-official-music-video-ft-ty-dolla-ign::post-malone,Post Malone - Psycho (Official Music Video) ft. Ty Dolla $ign,,Post Malone,,,,,,,,False,0,0,0,1160000000.0,3.225,6320000.0,183.54430379746836,most_viewed_2026,0,English,Unknown,,6
miyagi-feat-i-got-love-official-video::miyagi-feat,Miyagi & Эндшпиль feat. Рем Дигга - I Got Love (Official Video),,Miyagi & Эндшпиль feat. Рем Дигга,,,,,,,,False,0,0,0,1160000000.0,3.225,6320000.0,183.54430379746836,most_viewed_2026,0,Russian,Unknown,,6
akon-right-now-na-na-na-official-video::akon,Akon - Right Now (Na Na Na) (Official Video),,Akon,,,,,,,,False,0,0,0,1160000000.0,3.225,6320000.0,183.54430379746836,most_viewed_2026,0,English,Unknown,,6
chatak-matak-official-video-sapna-choudhary-renuka-panwar-new-haryanvi-songs-haryanavi-2026::unknown,Chatak Matak (Official Video) | Sapna Choudhary | Renuka Panwar | New Haryanvi Songs Haryanavi 2026,,Unknown,,,,,,,,False,0,0,0,1160000000.0,3.225,6320000.0,183.54430379746836,most_viewed_2026,2026,English,Unknown,,6
ariana-grande-into-you-official-video::ariana-grande,Ariana Grande - Into You (Official Video),,Ariana Grande,,,,,,,,False,0,0,0,1160000000.0,3.225,6320000.0,183.54430379746836,most_viewed_2026,0,English,Unknown,,6
disturbed-the-sound-of-silence-official-music-video-4k-upgrade::disturbed,Disturbed - The Sound Of Silence (Official Music Video) [4K UPGRADE],,Disturbed,,,,,,,,False,0,0,0,1160000000.0,3.225,6320000.0,183.54430379746836,most_viewed_2026,0,English,Unknown,,6
michael-jackson-smooth-criminal-official-video::michael-jackson,Michael Jackson - Smooth Criminal (Official Video),,Michael Jackson,,,,,,,,False,0,0,0,1160000000.0,3.225,6320000.0,183.54430379746836,most_viewed_2026,0,English,Unknown,,6
sankat-mochan-hanuman-ashtak-hariharan-hindi-english-lyrics-hanuman-chalisa::unknown,"संकटमोचन हनुमान अष्टक, Sankat Mochan Hanuman Ashtak,HARIHARAN,Hindi, English Lyrics, Hanuman Chalisa",,Unknown,,,,,,,,False,0,0,0,1160000000.0,3.225,6320000.0,183.54430379746836,most_viewed_2026,0,Hindi,Unknown,,6
macklemore-ryan-lewis-can-t-hold-us-feat-ray-dalton-official-music-video::macklemore-ryan-lewis,MACKLEMORE & RYAN LEWIS - CAN'T HOLD US FEAT. RAY DALTON (OFFICIAL MUSIC VIDEO),,MACKLEMORE & RYAN LEWIS,,,,,,,,False,0,0,0,1160000000.0,3.225,6320000.0,183.54430379746836,most_viewed_2026,0,English,Unknown,,6
enrique-iglesias-duele-el-corazon-ft-wisin::enrique-iglesias,Enrique Iglesias - DUELE EL CORAZON ft. Wisin,,Enrique Iglesias,,,,,,,,False,0,0,0,1160000000.0,3.225,6320000.0,183.54430379746836,most_viewed_2026,0,English,Unknown,,6
nacho-yandel-bad-bunny-b-ilame-remix::nacho-yandel-bad-bunny,"Nacho, Yandel, Bad Bunny - Báilame (Remix)",,"Nacho, Yandel, Bad Bunny",,,,,,,,False,0,0,0,1160000000.0,3.225,6320000.0,183.54430379746836,most_viewed_2026,0,English,Unknown,,6
bad-bunny-soy-peor-video-oficial::bad-bunny,BAD BUNNY - SOY PEOR (Video Oficial),,BAD BUNNY,,,,,,,,False,0,0,0,1160000000.0,3.225,6320000.0,183.54430379746836,most_viewed_2026,0,English,Unknown,,6
bon-jovi-always-official-music-video::bon-jovi,Bon Jovi - Always (Official Music Video),,Bon Jovi,,,,,,,,False,0,0,0,1150000000.0,3.225,6320000.0,181.9620253164557,most_viewed_2026,0,English,Unknown,,6
guru-randhawa-lahore-official-video-bhushan-kumar-vee-directorgifty-t-series::unknown,Guru Randhawa: Lahore (Official Video) Bhushan Kumar | Vee | DirectorGifty | T-Series,,Unknown,,,,,,,,False,0,0,0,1150000000.0,3.225,6320000.0,181.9620253164557,most_viewed_2026,0,English,Unknown,,6
eurythmics-annie-lennox-dave-stewart-sweet-dreams-are-made-of-this-official-video::eurythmics-annie-lennox-dave-stewart,"Eurythmics, Annie Lennox, Dave Stewart - Sweet Dreams (Are Made Of This) (Official Video)",,"Eurythmics, Annie Lennox, Dave Stewart",,,,,,,,False,0,0,0,1150000000.0,3.225,6320000.0,181.9620253164557,most_viewed_2026,0,English,Unknown,,6
la-sonora-dinamita-qu-bello-ft-kika-edgar::la-sonora-dinamita,La Sonora Dinamita - Qué Bello ft. Kika Edgar,,La Sonora Dinamita,,,,,,,,False,0,0,0,1150000000.0,3.225,6320000.0,181.9620253164557,most_viewed_2026,0,English,Unknown,,6
eminem-the-real-slim-shady-official-video-clean-version::eminem,Eminem - The Real Slim Shady (Official Video - Clean Version),,Eminem,,,,,,,,False,0,0,0,1150000000.0,3.225,6320000.0,181.9620253164557,most_viewed_2026,0,English,Unknown,,6
black-eyed-peas-j-balvin-ritmo-bad-boys-for-life-official-music-video::black-eyed-peas-j-balvin,"Black Eyed Peas, J Balvin - RITMO (Bad Boys For Life) (Official Music Video)",,"Black Eyed Peas, J Balvin",,,,,,,,False,0,0,0,1150000000.0,3.225,6320000.0,181.9620253164557,most_viewed_2026,0,English,Unknown,,6
shakira-perro-fiel-official-video-ft-nicky-jam::shakira,Shakira - Perro Fiel (Official Video) ft. Nicky Jam,,Shakira,,,,,,,,False,0,0,0,1150000000.0,3.225,6320000.0,181.9620253164557,most_viewed_2026,0,English,Unknown,,6
dalex-hola-remix-ft-lenny-tav-rez-chencho-corleone-juhn-el-all-star-video-l-rico-oficial::dalex,"Dalex - Hola Remix ft. Lenny Tavárez, Chencho Corleone, Juhn ""El All Star"" (Video Lírico Oficial)",,Dalex,,,,,,,,False,0,0,0,1140000000.0,3.225,6320000.0,180.37974683544303,most_viewed_2026,0,English,Unknown,,6
tom-odell-another-love-official-video::tom-odell,Tom Odell - Another Love (Official Video),,Tom Odell,,,,,,,,False,0,0,0,1140000000.0,3.225,6320000.0,180.37974683544303,most_viewed_2026,0,English,Unknown,,6
pharrell-williams-happy-official-music-video::pharrell-williams,Pharrell Williams - Happy (Official Music Video),,Pharrell Williams,,,,,,,,False,0,0,0,1140000000.0,3.225,6320000.0,180.37974683544303,most_viewed_2026,0,English,Unknown,,6
marc-anthony-flor-p-lida-official-video::marc-anthony,Marc Anthony - Flor Pálida (Official Video),,Marc Anthony,,,,,,,,False,0,0,0,1130000000.0,3.225,6320000.0,178.79746835443038,most_viewed_2026,0,English,Unknown,,6
camila-cabello-havana-official-video-ft-young-thug::camila-cabello,Camila Cabello - Havana (Official Video) ft. Young Thug,,Camila Cabello,,,,,,,,False,0,0,0,1130000000.0,3.225,6320000.0,178.79746835443038,most_viewed_2026,0,English,Unknown,,6
little-mix-black-magic-official-video::little-mix,Little Mix - Black Magic (Official Video),,Little Mix,,,,,,,,False,0,0,0,1130000000.0,3.225,6320000.0,178.79746835443038,most_viewed_2026,0,English,Unknown,,6
50-cent-candy-shop-official-music-video-ft-olivia::50-cent,50 Cent - Candy Shop (Official Music Video) ft. Olivia,,50 Cent,,,,,,,,False,0,0,0,1130000000.0,3.225,6320000.0,178.79746835443038,most_viewed_2026,0,English,Unknown,,6
swedish-house-mafia-ft-john-martin-don-t-you-worry-child-official-video::swedish-house-mafia-ft-john-martin,Swedish House Mafia ft. John Martin - Don't You Worry Child (Official Video),,Swedish House Mafia ft. John Martin,,,,,,,,False,0,0,0,1130000000.0,3.225,6320000.0,178.79746835443038,most_viewed_2026,0,English,Unknown,,6
bad-bunny-ft-chencho-corleone-me-porto-bonito-video-oficial-un-verano-sin-ti::bad-bunny-ft-chencho-corleone,Bad Bunny ft. Chencho Corleone - Me Porto Bonito (Video Oficial) | Un Verano Sin Ti,,Bad Bunny ft. Chencho Corleone,,,,,,,,False,0,0,0,1130000000.0,3.225,6320000.0,178.79746835443038,most_viewed_2026,0,English,Unknown,,6
miley-cyrus-party-in-the-u-s-a-official-video::miley-cyrus,Miley Cyrus - Party In The U.S.A. (Official Video),,Miley Cyrus,,,,,,,,False,0,0,0,1120000000.0,3.225,6320000.0,177.21518987341773,most_viewed_2026,0,English,Unknown,,6
one-direction-drag-me-down-official-video::one-direction,One Direction - Drag Me Down (Official Video),,One Direction,,,,,,,,False,0,0,0,1120000000.0,3.225,6320000.0,177.21518987341773,most_viewed_2026,0,English,Unknown,,6
madonna-la-isla-bonita-official-video::madonna,Madonna - La Isla Bonita (Official Video),,Madonna,,,,,,,,False,0,0,0,1120000000.0,3.225,6320000.0,177.21518987341773,most_viewed_2026,0,English,Unknown,,6
marshmello-anne-marie-friends-music-video-official-friendzone-anthem::marshmello-anne-marie,Marshmello & Anne-Marie - FRIENDS (Music Video) *OFFICIAL FRIENDZONE ANTHEM*,,Marshmello & Anne-Marie,,,,,,,,False,0,0,0,1120000000.0,3.225,6320000.0,177.21518987341773,most_viewed_2026,0,English,Unknown,,6
travis-scott-goosebumps-official-video-ft-kendrick-lamar::travis-scott,Travis Scott - goosebumps (Official Video) ft. Kendrick Lamar,,Travis Scott,,,,,,,,False,0,0,0,1120000000.0,3.225,6320000.0,177.21518987341773,most_viewed_2026,0,English,Unknown,,6
6ix9ine-fefe-ft-nicki-minaj-murda-beatz::6ix9ine,"6ix9ine - FEFE ft. Nicki Minaj, Murda Beatz",,6ix9ine,,,,,,,,False,0,0,0,1120000000.0,3.225,6320000.0,177.21518987341773,most_viewed_2026,0,English,Unknown,,6
rihanna-what-s-my-name-ft-drake::rihanna,Rihanna - What's My Name? ft. Drake,,Rihanna,,,,,,,,False,0,0,0,1120000000.0,3.225,6320000.0,177.21518987341773,most_viewed_2026,0,English,Unknown,,6
gorillaz-feel-good-inc-official-video::gorillaz,Gorillaz - Feel Good Inc. (Official Video),,Gorillaz,,,,,,,,False,0,0,0,1120000000.0,3.225,6320000.0,177.21518987341773,most_viewed_2026,0,English,GB,,6
reik-me-niego-ft-ozuna-wisin::reik,"Reik - Me Niego ft. Ozuna, Wisin",,Reik,,,,,,,,False,0,0,0,1110000000.0,3.225,6320000.0,175.63291139240508,most_viewed_2026,0,English,Unknown,,6
vaina-loca-ozuna-x-manuel-turizo-video-oficial::vaina-loca,Vaina Loca - Ozuna x Manuel Turizo (Video Oficial),,Vaina Loca,,,,,,,,False,0,0,0,1110000000.0,3.225,6320000.0,175.63291139240508,most_viewed_2026,0,English,Unknown,,6
r-city-locked-away-official-video-ft-adam-levine::r-city,R. City - Locked Away (Official Video) ft. Adam Levine,,R. City,,,,,,,,False,0,0,0,1110000000.0,3.225,6320000.0,175.63291139240508,most_viewed_2026,0,English,Unknown,,6
yuridia-ngela-aguilar-qu-agon-a-video-oficial::yuridia-ngela-aguilar,"Yuridia, Ángela Aguilar - Qué Agonía (Video Oficial)",,"Yuridia, Ángela Aguilar",,,,,,,,False,0,0,0,1110000000.0,3.225,6320000.0,175.63291139240508,most_viewed_2026,0,English,Unknown,,6
jay-wheeler-la-curiosidad-ft-myke-towers-official-video::jay-wheeler,Jay Wheeler - La Curiosidad ft. Myke Towers (Official Video),,Jay Wheeler,,,,,,,,False,0,0,0,1110000000.0,3.225,6320000.0,175.63291139240508,most_viewed_2026,0,English,Unknown,,6
wham-last-christmas-official-video::wham,Wham! - Last Christmas (Official Video),,Wham!,,,,,,,,False,0,0,0,1100000000.0,3.225,6320000.0,174.0506329113924,most_viewed_2026,0,English,Unknown,,6
katy-perry-the-one-that-got-away-official-music-video::katy-perry,Katy Perry - The One That Got Away (Official Music Video),,Katy Perry,,,,,,,,False,0,0,0,1100000000.0,3.225,6320000.0,174.0506329113924,most_viewed_2026,0,English,Unknown,,6
jesse-joy-corre-video-oficial::jesse-joy,JESSE & JOY – ¡Corre! (Video Oficial),,JESSE & JOY,,,,,,,,False,0,0,0,1100000000.0,3.225,6320000.0,174.0506329113924,most_viewed_2026,0,English,Unknown,,6
maluma-sin-contrato-official-video::maluma,Maluma - Sin Contrato (Official Video),,Maluma,,,,,,,,False,0,0,0,1090000000.0,3.225,6320000.0,172.46835443037975,most_viewed_2026,0,English,Unknown,,6
mau-y-ricky-manuel-turizo-camilo-desconocidos-official-video::mau-y-ricky-manuel-turizo-camilo,"Mau y Ricky, Manuel Turizo, Camilo - Desconocidos (Official Video)",,"Mau y Ricky, Manuel Turizo, Camilo",,,,,,,,False,0,0,0,1090000000.0,3.225,6320000.0,172.46835443037975,most_viewed_2026,0,English,Unknown,,6
nicki-minaj-super-bass-official-video::nicki-minaj,Nicki Minaj - Super Bass (Official Video),,Nicki Minaj,,,,,,,,False,0,0,0,1090000000.0,3.225,6320000.0,172.46835443037975,most_viewed_2026,0,English,Unknown,,6
maroon-5-girls-like-you-ft-cardi-b-volume-2-official-music-video::maroon-5,Maroon 5 - Girls Like You ft. Cardi B (Volume 2) (Official Music Video),,Maroon 5,,,,,,,,False,0,0,0,1090000000.0,3.225,6320000.0,172.46835443037975,most_viewed_2026,0,English,Unknown,,6
sebasti-n-yatra-no-hay-nadie-m-s-official-video::sebasti-n-yatra,Sebastián Yatra - No Hay Nadie Más (Official Video),,Sebastián Yatra,,,,,,,,False,0,0,0,1090000000.0,3.225,6320000.0,172.46835443037975,most_viewed_2026,0,English,Unknown,,6
karol-g-bad-bunny-ahora-me-llama-official-video::karol-g-bad-bunny,"Karol G, Bad Bunny - Ahora Me Llama (Official Video)",,"Karol G, Bad Bunny",,,,,,,,False,0,0,0,1090000000.0,3.225,6320000.0,172.46835443037975,most_viewed_2026,0,English,Unknown,,6
evanescence-my-immortal-official-hd-music-video::evanescence,Evanescence - My Immortal (Official HD Music Video),,Evanescence,,,,,,,,False,0,0,0,1080000000.0,3.225,6320000.0,170.8860759493671,most_viewed_2026,0,English,Unknown,,6
soltera-remix-lunay-x-daddy-yankee-x-bad-bunny-video-oficial::soltera-remix,Soltera Remix - Lunay X Daddy Yankee X Bad Bunny ( Video Oficial ),,Soltera Remix,,,,,,,,False,0,0,0,1080000000.0,3.225,6320000.0,170.8860759493671,most_viewed_2026,0,English,Unknown,,6
clean-bandit-solo-feat-demi-lovato-official-video::clean-bandit,Clean Bandit - Solo (feat. Demi Lovato) [Official Video],,Clean Bandit,,,,,,,,False,0,0,0,1080000000.0,3.225,6320000.0,170.8860759493671,most_viewed_2026,0,English,Unknown,,6
abba-dancing-queen-official-music-video::abba,ABBA - Dancing Queen (Official Music Video),,ABBA,,,,,,,,False,0,0,0,1080000000.0,3.225,6320000.0,170.8860759493671,most_viewed_2026,0,English,Unknown,,6
daddy-yankee-que-tire-pa-lante-video-oficial::daddy-yankee,Daddy Yankee - Que Tire Pa' 'Lante (Video Oficial),,Daddy Yankee,,,,,,,,False,0,0,0,1080000000.0,3.225,6320000.0,170.8860759493671,most_viewed_2026,0,English,Unknown,,6
grupo-frontera-x-bad-bunny-un-x100to-video-oficial::grupo-frontera-x-bad-bunny,Grupo Frontera x Bad Bunny - UN X100TO (Video Oficial),,Grupo Frontera x Bad Bunny,,,,,,,,False,0,0,0,1080000000.0,3.225,6320000.0,170.8860759493671,most_viewed_2026,0,English,Unknown,,6
j-balvin-si-tu-novio-te-deja-sola-ft-bad-bunny-official-video::j-balvin,J Balvin - Si Tu Novio Te Deja Sola ft. Bad Bunny (Official Video),,J Balvin,,,,,,,,False,0,0,0,1070000000.0000001,3.225,6320000.0,169.30379746835445,most_viewed_2026,0,English,Unknown,,6
bts-butter-official-mv::unknown,BTS (방탄소년단) 'Butter' Official MV,,Unknown,,,,,,,,False,0,0,0,1070000000.0000001,3.225,6320000.0,169.30379746835445,most_viewed_2026,0,Korean,Unknown,,6
rae-sremmurd-black-beatles-ft-gucci-mane-official-video::rae-sremmurd,Rae Sremmurd - Black Beatles ft. Gucci Mane (Official Video),,Rae Sremmurd,,,,,,,,False,0,0,0,1070000000.0000001,3.225,6320000.0,169.30379746835445,most_viewed_2026,0,English,Unknown,,6
the-kid-laroi-justin-bieber-stay-official-video::the-kid-laroi-justin-bieber,"The Kid LAROI, Justin Bieber - STAY (Official Video)",,"The Kid LAROI, Justin Bieber",,,,,,,,False,0,0,0,1070000000.0000001,3.225,6320000.0,169.30379746835445,most_viewed_2026,0,English,Unknown,,6
mimi-x-daniela-she-gets-away-with-everything-music-video::mimi-x-daniela,Mimi x Daniela - She Gets Away With Everything (Music Video),,Mimi x Daniela,,,,,,,,False,0,0,0,1070000000.0000001,3.225,6320000.0,169.30379746835445,most_viewed_2026,0,English,Unknown,,6
major-lazer-cold-water-feat-justin-bieber-m-official-lyric-video::major-lazer,Major Lazer - Cold Water (feat. Justin Bieber & MØ) [Official Lyric Video],,Major Lazer,,,,,,,,False,0,0,0,1070000000.0000001,3.225,6320000.0,169.30379746835445,most_viewed_2026,0,English,Unknown,,6
khalid-young-dumb-broke-official-video::khalid,Khalid - Young Dumb & Broke (Official Video),,Khalid,,,,,,,,False,0,0,0,1060000000.0,3.225,6320000.0,167.72151898734177,most_viewed_2026,0,English,Unknown,,6
katy-perry-wide-awake-official-video::katy-perry,Katy Perry - Wide Awake (Official Video),,Katy Perry,,,,,,,,False,0,0,0,1060000000.0,3.225,6320000.0,167.72151898734177,most_viewed_2026,0,English,Unknown,,6
eminem-when-i-m-gone-official-music-video::eminem,Eminem - When I'm Gone (Official Music Video),,Eminem,,,,,,,,False,0,0,0,1060000000.0,3.225,6320000.0,167.72151898734177,most_viewed_2026,0,English,Unknown,,6
coldplay-a-sky-full-of-stars-official-video::coldplay,Coldplay - A Sky Full Of Stars (Official Video),,Coldplay,,,,,,,,False,0,0,0,1060000000.0,3.225,6320000.0,167.72151898734177,most_viewed_2026,0,English,Unknown,,6
imagine-dragons-whatever-it-takes-official-music-video::imagine-dragons,Imagine Dragons - Whatever It Takes (Official Music Video),,Imagine Dragons,,,,,,,,False,0,0,0,1060000000.0,3.225,6320000.0,167.72151898734177,most_viewed_2026,0,English,Unknown,,6
the-weeknd-call-out-my-name-official-video::the-weeknd,The Weeknd - Call Out My Name (Official Video),,The Weeknd,,,,,,,,False,0,0,0,1060000000.0,3.225,6320000.0,167.72151898734177,most_viewed_2026,0,English,CA,,6
bad-bunny-tit-me-pregunt-video-oficial-un-verano-sin-ti::bad-bunny,Bad Bunny - Tití Me Preguntó (Video Oficial) | Un Verano Sin Ti,,Bad Bunny,,,,,,,,False,0,0,0,1050000000.0,3.225,6320000.0,166.13924050632912,most_viewed_2026,0,English,Unknown,,6
banda-los-recoditos-mi-ltimo-deseo-video-oficial::banda-los-recoditos,Banda Los Recoditos - Mi Último Deseo (Video Oficial),,Banda Los Recoditos,,,,,,,,False,0,0,0,1050000000.0,3.225,6320000.0,166.13924050632912,most_viewed_2026,0,English,Unknown,,6
esper-ndote-mtz-manuel-turizo-video-oficial::esper-ndote,Esperándote - MTZ Manuel Turizo | Video Oficial,,Esperándote,,,,,,,,False,0,0,0,1050000000.0,3.225,6320000.0,166.13924050632912,most_viewed_2026,0,English,Unknown,,6
gym-class-heroes-stereo-hearts-ft-adam-levine-official-video::unknown,Gym Class Heroes: Stereo Hearts ft. Adam Levine [OFFICIAL VIDEO],,Unknown,,,,,,,,False,0,0,0,1050000000.0,3.225,6320000.0,166.13924050632912,most_viewed_2026,0,English,Unknown,,6
3-doors-down-here-without-you-official-music-video::3-doors-down,3 Doors Down - Here Without You (Official Music Video),,3 Doors Down,,,,,,,,False,0,0,0,1040000000.0,3.225,6320000.0,164.55696202531647,most_viewed_2026,0,English,Unknown,,6
milky-chance-stolen-dance-official-4k-music-video::milky-chance,Milky Chance - Stolen Dance (Official 4K Music Video),,Milky Chance,,,,,,,,False,0,0,0,1040000000.0,3.225,6320000.0,164.55696202531647,most_viewed_2026,0,English,Unknown,,6
pitbull-international-love-official-video-ft-chris-brown::pitbull,Pitbull - International Love (Official Video) ft. Chris Brown,,Pitbull,,,,,,,,False,0,0,0,1040000000.0,3.225,6320000.0,164.55696202531647,most_viewed_2026,0,English,Unknown,,6
ozuna-s-guelo-bailando-video-oficial::ozuna,Ozuna - Síguelo Bailando (Video Oficial),,Ozuna,,,,,,,,False,0,0,0,1040000000.0,3.225,6320000.0,164.55696202531647,most_viewed_2026,0,English,PR,,6
anne-marie-2002-official-video::anne-marie,Anne-Marie - 2002 [Official Video],,Anne-Marie,,,,,,,,False,0,0,0,1040000000.0,3.225,6320000.0,164.55696202531647,most_viewed_2026,0,English,Unknown,,6
ayo-teo-rolex-official-video::ayo-teo,Ayo & Teo - Rolex (Official Video),,Ayo & Teo,,,,,,,,False,0,0,0,1040000000.0,3.225,6320000.0,164.55696202531647,most_viewed_2026,0,English,Unknown,,6
sebasti-n-yatra-mau-y-ricky-ya-no-tiene-novio-official-video::sebasti-n-yatra-mau-y-ricky,"Sebastián Yatra, Mau y Ricky - Ya No Tiene Novio (Official Video)",,"Sebastián Yatra, Mau y Ricky",,,,,,,,False,0,0,0,1040000000.0,3.225,6320000.0,164.55696202531647,most_viewed_2026,0,English,Unknown,,6
